11	0	900
9	0	1000
3	0	1800
8	0	1600
17	0	800
3	0	1400
17	0	800
14	0	600
13	1	850
17	0	500
20	0	699
5	0	625
14	0	800
16	0	1800
9	0	450
20	0	4000
1	0	800
17	0	1200
5	0	775
8	0	4500
17	0	600
15	1	1900
8	0	3000
5	0	600
3	0	699
9	0	1500
17	0	1000
3	0	1500
4	0	850
13	0	1500
7	0	550
13	0	800
8	1	2800
9	0	1450
9	1	1300
18	0	2000
14	1	900
6	0	1200
2	0	2500
20	0	1850
5	0	895
4	0	950
20	0	850
18	0	600
3	0	1200
10	0	1200
18	1	950
8	0	3500
16	0	1000
3	0	699
7	0	600
13	0	985
7	0	700
1	0	900
4	0	850
6	0	850
17	0	700
6	0	200
4	0	800
17	1	600
12	0	1500
2	0	700
18	0	1100
18	0	1400
2	0	850
7	0	500
18	0	1000
13	1	1000
7	0	1200
10	0	1300
8	0	2500
7	1	1200
12	0	1200
18	0	1800
17	0	1000
3	0	2500
20	0	700
16	0	900
12	1	2750
1	0	600
11	0	1200
18	0	1600
5	0	400
9	0	1950
17	0	1000
13	0	800
14	1	950
3	1	1400
14	1	950
11	0	1600
7	0	700
15	0	1500
4	1	1000
15	0	1000
17	0	1000
16	0	1000
14	0	1000
4	0	650
12	0	1500
7	0	775
17	0	2500
17	0	800
8	0	2200
9	0	575
1	0	1200
3	0	1170
20	0	950
16	0	636
2	0	500
20	1	2000
14	1	1400
20	0	600
3	0	990
13	0	900
11	0	1200
6	0	650
8	0	1000
6	0	575
11	1	800
9	0	850
20	0	1795
9	0	1200
3	0	1250
16	0	1200
4	0	1500
19	0	1000
20	0	1995
16	0	1200
17	0	800
3	1	1150
17	0	700
4	0	850
17	0	1000
20	0	400
4	1	1250
10	0	750
2	0	700
10	0	650
13	0	600
11	0	1200
7	0	500
6	0	600
11	0	1200
16	0	1250
10	0	1000
2	0	600
11	0	1100
7	0	1200
4	0	850
4	0	700
2	0	500
16	0	750
13	0	800
11	0	1200
6	0	1500
5	0	650
4	0	700
1	0	1000
5	0	625
18	0	900
13	0	900
13	0	1000
14	0	900
12	1	1850
11	0	950
17	0	1000
2	0	495
4	0	850
20	0	1500
7	0	700
1	0	1200
4	0	650
5	0	250
11	0	100
13	0	950
9	0	1050
17	0	600
20	0	1000
9	1	1900
2	0	400
4	0	1200
5	1	800
13	1	850
13	0	650
7	0	1200
9	0	750
6	0	2200
16	0	600
18	0	1700
16	0	2500
13	1	750
8	1	4800
16	0	1500
7	0	500
18	0	800
9	0	795
3	0	1688
8	0	3000
18	0	850
1	0	1200
9	0	700
17	0	1000
9	0	495
10	0	600
14	0	800
15	1	2200
7	0	900
9	0	1500
18	0	1000
15	0	1500
7	0	900
5	0	375
9	0	800
11	0	1800
18	0	1300
17	0	500
16	0	1000
13	0	1200
13	0	650
12	0	2000
1	0	1500
11	0	700
3	1	1500
12	0	1500
10	0	2250
10	1	1500
9	0	450
2	0	650
20	0	850
7	0	200
3	0	1500
9	0	625
1	0	1000
14	0	1900
7	0	600
14	0	500
17	0	875
2	0	150
3	0	1500
5	0	500
9	1	2000
20	0	200
1	0	750
2	0	350
10	0	600
13	1	1500
10	0	600
14	1	1800
3	0	1600
13	1	2000
13	0	1350
14	1	2700
8	0	3000
15	1	2500
4	0	700
18	0	1500
13	0	500
1	0	1000
20	0	550
8	0	2500
9	0	1200
3	0	1200
2	0	400
8	0	2500
18	0	1800
19	0	800
10	0	1500
12	0	1200
13	0	300
13	0	800
