  x   	 	   y   	 	V[Z|X= x, Y= y]
11	0	0.139
9	0	0.037387
3	0	1.12439
8	0	2.27968
17	0	1.47882
3	0	1.12439
17	0	1.47882
14	0	1.52588
13	1	2.95195
17	0	1.47882
20	0	0.24851
5	0	0.111735
14	0	1.52588
16	0	1.95674
9	0	0.037387
1	0	0.596599
17	0	1.47882
5	0	0.111735
17	0	1.47882
15	1	1.89923
8	0	2.27968
5	0	0.111735
3	0	1.12439
9	0	0.037387
17	0	1.47882
3	0	1.12439
4	0	0.107397
13	0	1.50562
7	0	0.0282454
13	0	1.50562
8	1	1.82533
9	0	0.037387
9	1	1.51249
18	0	0.587445
14	1	3.35018
6	0	0.0367667
2	0	0.221376
20	0	0.24851
5	0	0.111735
4	0	0.107397
20	0	0.24851
18	0	0.587445
3	0	1.12439
10	0	0.0608103
18	1	1.31767
8	0	2.27968
16	0	1.95674
3	0	1.12439
7	0	0.0282454
13	0	1.50562
7	0	0.0282454
1	0	0.596599
4	0	0.107397
6	0	0.0367667
17	0	1.47882
6	0	0.0367667
4	0	0.107397
17	1	2.85358
12	0	0.437923
2	0	0.221376
18	0	0.587445
18	0	0.587445
2	0	0.221376
7	0	0.0282454
18	0	0.587445
13	1	2.95195
7	0	0.0282454
10	0	0.0608103
8	0	2.27968
7	1	1.21811
12	0	0.437923
18	0	0.587445
17	0	1.47882
3	0	1.12439
20	0	0.24851
16	0	1.95674
12	1	1.33227
1	0	0.596599
11	0	0.139
18	0	0.587445
5	0	0.111735
9	0	0.037387
17	0	1.47882
13	0	1.50562
14	1	3.35018
3	1	0.68264
14	1	3.35018
11	0	0.139
7	0	0.0282454
15	0	0.932049
4	1	0.873141
15	0	0.932049
17	0	1.47882
16	0	1.95674
14	0	1.52588
4	0	0.107397
12	0	0.437923
7	0	0.0282454
17	0	1.47882
17	0	1.47882
8	0	2.27968
9	0	0.037387
1	0	0.596599
3	0	1.12439
20	0	0.24851
16	0	1.95674
2	0	0.221376
20	1	0.830922
14	1	3.35018
20	0	0.24851
3	0	1.12439
13	0	1.50562
11	0	0.139
6	0	0.0367667
8	0	2.27968
6	0	0.0367667
11	1	1.90715
9	0	0.037387
20	0	0.24851
9	0	0.037387
3	0	1.12439
16	0	1.95674
4	0	0.107397
19	0	0.27395
20	0	0.24851
16	0	1.95674
17	0	1.47882
3	1	0.68264
17	0	1.47882
4	0	0.107397
17	0	1.47882
20	0	0.24851
4	1	0.873141
10	0	0.0608103
2	0	0.221376
10	0	0.0608103
13	0	1.50562
11	0	0.139
7	0	0.0282454
6	0	0.0367667
11	0	0.139
16	0	1.95674
10	0	0.0608103
2	0	0.221376
11	0	0.139
7	0	0.0282454
4	0	0.107397
4	0	0.107397
2	0	0.221376
16	0	1.95674
13	0	1.50562
11	0	0.139
6	0	0.0367667
5	0	0.111735
4	0	0.107397
1	0	0.596599
5	0	0.111735
18	0	0.587445
13	0	1.50562
13	0	1.50562
14	0	1.52588
12	1	1.33227
11	0	0.139
17	0	1.47882
2	0	0.221376
4	0	0.107397
20	0	0.24851
7	0	0.0282454
1	0	0.596599
4	0	0.107397
5	0	0.111735
11	0	0.139
13	0	1.50562
9	0	0.037387
17	0	1.47882
20	0	0.24851
9	1	1.51249
2	0	0.221376
4	0	0.107397
5	1	0.932227
13	1	2.95195
13	0	1.50562
7	0	0.0282454
9	0	0.037387
6	0	0.0367667
16	0	1.95674
18	0	0.587445
16	0	1.95674
13	1	2.95195
16	0	1.95674
7	0	0.0282454
18	0	0.587445
9	0	0.037387
3	0	1.12439
8	0	2.27968
18	0	0.587445
1	0	0.596599
9	0	0.037387
17	0	1.47882
9	0	0.037387
10	0	0.0608103
14	0	1.52588
15	1	1.89923
7	0	0.0282454
9	0	0.037387
18	0	0.587445
15	0	0.932049
7	0	0.0282454
5	0	0.111735
9	0	0.037387
11	0	0.139
18	0	0.587445
17	0	1.47882
16	0	1.95674
13	0	1.50562
13	0	1.50562
12	0	0.437923
1	0	0.596599
11	0	0.139
3	1	0.68264
12	0	0.437923
10	0	0.0608103
10	1	2.16694
9	0	0.037387
2	0	0.221376
20	0	0.24851
7	0	0.0282454
3	0	1.12439
9	0	0.037387
1	0	0.596599
14	0	1.52588
7	0	0.0282454
14	0	1.52588
17	0	1.47882
2	0	0.221376
3	0	1.12439
5	0	0.111735
9	1	1.51249
20	0	0.24851
1	0	0.596599
2	0	0.221376
10	0	0.0608103
13	1	2.95195
10	0	0.0608103
14	1	3.35018
3	0	1.12439
13	1	2.95195
13	0	1.50562
14	1	3.35018
8	0	2.27968
15	1	1.89923
4	0	0.107397
18	0	0.587445
13	0	1.50562
1	0	0.596599
20	0	0.24851
8	0	2.27968
9	0	0.037387
3	0	1.12439
2	0	0.221376
8	0	2.27968
18	0	0.587445
19	0	0.27395
10	0	0.0608103
12	0	0.437923
13	0	1.50562
13	0	1.50562
18	0	0.587445
11	0	0.139
11	0	0.139
18	0	0.587445
14	0	1.52588
7	0	0.0282454
3	0	1.12439
16	0	1.95674
9	1	1.51249
13	0	1.50562
7	0	0.0282454
3	0	1.12439
1	0	0.596599
17	0	1.47882
1	0	0.596599
9	0	0.037387
19	0	0.27395
8	0	2.27968
12	0	0.437923
2	0	0.221376
18	0	0.587445
18	1	1.31767
18	0	0.587445
9	0	0.037387
5	0	0.111735
10	1	2.16694
6	0	0.0367667
7	0	0.0282454
19	0	0.27395
20	0	0.24851
15	1	1.89923
6	0	0.0367667
1	0	0.596599
14	0	1.52588
13	0	1.50562
13	0	1.50562
16	0	1.95674
18	0	0.587445
17	0	1.47882
1	0	0.596599
17	0	1.47882
8	0	2.27968
11	0	0.139
12	0	0.437923
15	0	0.932049
8	1	1.82533
5	0	0.111735
1	0	0.596599
5	0	0.111735
10	0	0.0608103
14	0	1.52588
15	0	0.932049
20	0	0.24851
20	0	0.24851
8	1	1.82533
13	1	2.95195
2	1	1.22353
11	1	1.90715
4	1	0.873141
11	0	0.139
8	0	2.27968
18	0	0.587445
10	0	0.0608103
14	0	1.52588
5	0	0.111735
15	0	0.932049
8	0	2.27968
3	1	0.68264
9	1	1.51249
7	0	0.0282454
11	0	0.139
3	0	1.12439
1	0	0.596599
6	0	0.0367667
11	0	0.139
12	0	0.437923
2	0	0.221376
10	0	0.0608103
