  x   	 	   y   	 	V[Z|X= x, Y= y]
11	0	0.0228526
9	0	0.0228754
3	0	0.0232805
8	0	0.0229101
17	0	0.0228428
3	0	0.0232805
17	0	0.0228428
14	0	0.0228447
13	1	0.0228392
17	0	0.0228428
20	0	0.0228418
5	0	0.0278636
14	0	0.0228447
16	0	0.0228438
9	0	0.0228754
1	0	0.02298
17	0	0.0228428
5	0	0.0278636
17	0	0.0228428
15	1	0.0228394
8	0	0.0229101
5	0	0.0278636
3	0	0.0232805
9	0	0.0228754
17	0	0.0228428
3	0	0.0232805
4	0	0.0245535
13	0	0.022846
7	0	0.0230103
13	0	0.022846
8	1	0.0228468
9	0	0.0228754
9	1	0.0228426
18	0	0.0228405
14	1	0.0228393
6	0	0.0234654
2	0	0.0230603
20	0	0.0228418
5	0	0.0278636
4	0	0.0245535
20	0	0.0228418
18	0	0.0228405
3	0	0.0232805
10	0	0.0228602
18	1	0.0228343
8	0	0.0229101
16	0	0.0228438
3	0	0.0232805
7	0	0.0230103
13	0	0.022846
7	0	0.0230103
1	0	0.02298
4	0	0.0245535
6	0	0.0234654
17	0	0.0228428
6	0	0.0234654
4	0	0.0245535
17	1	0.0228381
12	0	0.0228484
2	0	0.0230603
18	0	0.0228405
18	0	0.0228405
2	0	0.0230603
7	0	0.0230103
18	0	0.0228405
13	1	0.0228392
7	0	0.0230103
10	0	0.0228602
8	0	0.0229101
7	1	0.022859
12	0	0.0228484
18	0	0.0228405
17	0	0.0228428
3	0	0.0232805
20	0	0.0228418
16	0	0.0228438
12	1	0.0228394
1	0	0.02298
11	0	0.0228526
18	0	0.0228405
5	0	0.0278636
9	0	0.0228754
17	0	0.0228428
13	0	0.022846
14	1	0.0228393
3	1	0.0228922
14	1	0.0228393
11	0	0.0228526
7	0	0.0230103
15	0	0.0228441
4	1	0.0230592
15	0	0.0228441
17	0	0.0228428
16	0	0.0228438
14	0	0.0228447
4	0	0.0245535
12	0	0.0228484
7	0	0.0230103
17	0	0.0228428
17	0	0.0228428
8	0	0.0229101
9	0	0.0228754
1	0	0.02298
3	0	0.0232805
20	0	0.0228418
16	0	0.0228438
2	0	0.0230603
20	1	0.022836
14	1	0.0228393
20	0	0.0228418
3	0	0.0232805
13	0	0.022846
11	0	0.0228526
6	0	0.0234654
8	0	0.0229101
6	0	0.0234654
11	1	0.0228399
9	0	0.0228754
20	0	0.0228418
9	0	0.0228754
3	0	0.0232805
16	0	0.0228438
4	0	0.0245535
19	0	0.0228411
20	0	0.0228418
16	0	0.0228438
17	0	0.0228428
3	1	0.0228922
17	0	0.0228428
4	0	0.0245535
17	0	0.0228428
20	0	0.0228418
4	1	0.0230592
10	0	0.0228602
2	0	0.0230603
10	0	0.0228602
13	0	0.022846
11	0	0.0228526
7	0	0.0230103
6	0	0.0234654
11	0	0.0228526
16	0	0.0228438
10	0	0.0228602
2	0	0.0230603
11	0	0.0228526
7	0	0.0230103
4	0	0.0245535
4	0	0.0245535
2	0	0.0230603
16	0	0.0228438
13	0	0.022846
11	0	0.0228526
6	0	0.0234654
5	0	0.0278636
4	0	0.0245535
1	0	0.02298
5	0	0.0278636
18	0	0.0228405
13	0	0.022846
13	0	0.022846
14	0	0.0228447
12	1	0.0228394
11	0	0.0228526
17	0	0.0228428
2	0	0.0230603
4	0	0.0245535
20	0	0.0228418
7	0	0.0230103
1	0	0.02298
4	0	0.0245535
5	0	0.0278636
11	0	0.0228526
13	0	0.022846
9	0	0.0228754
17	0	0.0228428
20	0	0.0228418
9	1	0.0228426
2	0	0.0230603
4	0	0.0245535
5	1	0.0234532
13	1	0.0228392
13	0	0.022846
7	0	0.0230103
9	0	0.0228754
6	0	0.0234654
16	0	0.0228438
18	0	0.0228405
16	0	0.0228438
13	1	0.0228392
16	0	0.0228438
7	0	0.0230103
18	0	0.0228405
9	0	0.0228754
3	0	0.0232805
8	0	0.0229101
18	0	0.0228405
1	0	0.02298
9	0	0.0228754
17	0	0.0228428
9	0	0.0228754
10	0	0.0228602
14	0	0.0228447
15	1	0.0228394
7	0	0.0230103
9	0	0.0228754
18	0	0.0228405
15	0	0.0228441
7	0	0.0230103
5	0	0.0278636
9	0	0.0228754
11	0	0.0228526
18	0	0.0228405
17	0	0.0228428
16	0	0.0228438
13	0	0.022846
13	0	0.022846
12	0	0.0228484
1	0	0.02298
11	0	0.0228526
3	1	0.0228922
12	0	0.0228484
10	0	0.0228602
10	1	0.0228407
9	0	0.0228754
2	0	0.0230603
20	0	0.0228418
7	0	0.0230103
3	0	0.0232805
9	0	0.0228754
1	0	0.02298
14	0	0.0228447
7	0	0.0230103
14	0	0.0228447
17	0	0.0228428
2	0	0.0230603
3	0	0.0232805
5	0	0.0278636
9	1	0.0228426
20	0	0.0228418
1	0	0.02298
2	0	0.0230603
10	0	0.0228602
13	1	0.0228392
10	0	0.0228602
14	1	0.0228393
3	0	0.0232805
13	1	0.0228392
13	0	0.022846
14	1	0.0228393
8	0	0.0229101
15	1	0.0228394
4	0	0.0245535
18	0	0.0228405
13	0	0.022846
1	0	0.02298
20	0	0.0228418
8	0	0.0229101
9	0	0.0228754
3	0	0.0232805
2	0	0.0230603
8	0	0.0229101
18	0	0.0228405
19	0	0.0228411
10	0	0.0228602
12	0	0.0228484
13	0	0.022846
13	0	0.022846
18	0	0.0228405
11	0	0.0228526
11	0	0.0228526
18	0	0.0228405
14	0	0.0228447
7	0	0.0230103
3	0	0.0232805
16	0	0.0228438
9	1	0.0228426
13	0	0.022846
7	0	0.0230103
3	0	0.0232805
1	0	0.02298
17	0	0.0228428
1	0	0.02298
9	0	0.0228754
19	0	0.0228411
8	0	0.0229101
12	0	0.0228484
2	0	0.0230603
18	0	0.0228405
18	1	0.0228343
18	0	0.0228405
9	0	0.0228754
5	0	0.0278636
10	1	0.0228407
6	0	0.0234654
7	0	0.0230103
19	0	0.0228411
20	0	0.0228418
15	1	0.0228394
6	0	0.0234654
1	0	0.02298
14	0	0.0228447
13	0	0.022846
13	0	0.022846
16	0	0.0228438
18	0	0.0228405
17	0	0.0228428
1	0	0.02298
17	0	0.0228428
8	0	0.0229101
11	0	0.0228526
12	0	0.0228484
15	0	0.0228441
8	1	0.0228468
5	0	0.0278636
1	0	0.02298
5	0	0.0278636
10	0	0.0228602
14	0	0.0228447
15	0	0.0228441
20	0	0.0228418
20	0	0.0228418
