  x   	 	   y   	 	  f(x,y)   
11	0	-0.491292
9	0	-0.468456
3	0	-0.65059
8	0	-0.485896
17	0	-0.970866
3	0	-0.65059
17	0	-0.970866
14	0	-0.110247
13	1	-0.41314
17	0	-0.970866
20	0	-0.0976113
5	0	-0.864642
14	0	-0.110247
16	0	-0.738434
9	0	-0.468456
1	0	-0.851052
17	0	-0.970866
5	0	-0.864642
17	0	-0.970866
15	1	-0.237116
8	0	-0.485896
5	0	-0.864642
3	0	-0.65059
9	0	-0.468456
17	0	-0.970866
3	0	-0.65059
4	0	-0.705059
13	0	-0.697975
7	0	-0.514345
13	0	-0.697975
8	1	-0.165864
9	0	-0.468456
9	1	-0.146986
18	0	-0.115485
14	1	0.163654
6	0	-0.59111
2	0	-0.698151
20	0	-0.0976113
5	0	-0.864642
4	0	-0.705059
20	0	-0.0976113
18	0	-0.115485
3	0	-0.65059
10	0	-0.462079
18	1	0.0945821
8	0	-0.485896
16	0	-0.738434
3	0	-0.65059
7	0	-0.514345
13	0	-0.697975
7	0	-0.514345
1	0	-0.851052
4	0	-0.705059
6	0	-0.59111
17	0	-0.970866
6	0	-0.59111
4	0	-0.705059
17	1	-0.217396
12	0	-0.646266
2	0	-0.698151
18	0	-0.115485
18	0	-0.115485
2	0	-0.698151
7	0	-0.514345
18	0	-0.115485
13	1	-0.41314
7	0	-0.514345
10	0	-0.462079
8	0	-0.485896
7	1	-0.193817
12	0	-0.646266
18	0	-0.115485
17	0	-0.970866
3	0	-0.65059
20	0	-0.0976113
16	0	-0.738434
12	1	-0.317547
1	0	-0.851052
11	0	-0.491292
18	0	-0.115485
5	0	-0.864642
9	0	-0.468456
17	0	-0.970866
13	0	-0.697975
14	1	0.163654
3	1	-0.321822
14	1	0.163654
11	0	-0.491292
7	0	-0.514345
15	0	-0.371479
4	1	-0.370026
15	0	-0.371479
17	0	-0.970866
16	0	-0.738434
14	0	-0.110247
4	0	-0.705059
12	0	-0.646266
7	0	-0.514345
17	0	-0.970866
17	0	-0.970866
8	0	-0.485896
9	0	-0.468456
1	0	-0.851052
3	0	-0.65059
20	0	-0.0976113
16	0	-0.738434
2	0	-0.698151
20	1	0.113808
14	1	0.163654
20	0	-0.0976113
3	0	-0.65059
13	0	-0.697975
11	0	-0.491292
6	0	-0.59111
8	0	-0.485896
6	0	-0.59111
11	1	-0.143333
9	0	-0.468456
20	0	-0.0976113
9	0	-0.468456
3	0	-0.65059
16	0	-0.738434
4	0	-0.705059
