Siberian Husky,Male,-0.362134822,No,No,-0.642635368,0.404505338,0.245451062,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Shih Tzu,Male,-0.186184876,No,No,-0.799568682,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Samoyed,Male,0.331107965,Yes,Yes,0.769764456,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
German Shepherd Dog,Male,-0.40084381,Yes,No,-0.171835427,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Dachshund,Male,-0.277678848,No,No,-0.485702054,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Rottweiler,Male,-0.126361895,No,Yes,-0.250302084,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Irish Wolfhound,Male,-0.421957804,Yes,No,0.769764456,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Boxer,Female,4.86357857,Yes,No,-1.427301937,0.404505338,0.245451062,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Siberian Husky,Female,-0.158032885,No,No,-0.171835427,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Chihuahua,Male,-0.196741873,Yes,No,0.612831142,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Bernese Mountain Dog,Male,-0.055981916,No,No,-0.49354872,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,1.254212264,-0.392060295
French Bulldog,Male,-0.126361895,Yes,Yes,1.397497711,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Yorkshire Terrier,Male,-0.20729887,No,No,1.397497711,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,2.549809003
Rottweiler,Male,-0.256564855,Yes,No,0.142031201,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Chihuahua,Female,-0.059500915,No,No,-1.270368623,-2.471361379,0.245451062,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Rottweiler,Female,-0.221374865,Yes,No,0.142031201,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,1.254212264,-0.392060295
Samoyed,Female,-0.344539828,Yes,No,0.612831142,0.404505338,0.245451062,-1.675095401,-1.042488492,-1.445204062,1.254212264,-0.392060295
Samoyed,Male,1.77741652,Yes,No,0.612831142,0.404505338,0.245451062,-1.675095401,-1.042488492,-1.445204062,1.254212264,-0.392060295
Bernese Mountain Dog,Male,-0.179146878,No,No,-0.407235397,0.404505338,0.245451062,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Beagle,Male,-0.136918891,No,No,-0.964348661,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Akita,Male,-0.319906835,No,No,-0.171835427,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Great Dane,Male,-0.217855866,No,No,-0.642635368,0.404505338,0.245451062,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Dachshund,Female,0.309993971,Yes,No,-0.878035339,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Boxer,Female,-0.295273843,No,No,-0.32876874,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Siberian Husky,Female,-0.295273843,No,No,-0.485702054,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Golden Retriever,Female,-0.390286813,No,No,-0.014902113,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Rottweiler,Male,-0.305830839,Yes,Yes,1.083631084,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Dachshund,Male,0.222018998,No,No,-0.799568682,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Akita,Female,-0.333982831,No,No,-0.171835427,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,-0.797057164,-0.392060295
Rottweiler,Male,-0.295273843,No,No,-0.407235397,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,2.549809003
Tibetan Mastiff,Female,0.640779869,No,No,-0.485702054,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Irish Wolfhound,Male,-0.168589882,Yes,No,1.397497711,0.404505338,-4.07282356,-1.675095401,-1.042488492,-1.445204062,1.254212264,-0.392060295
Chihuahua,Male,-0.228412863,Yes,No,1.397497711,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
German Shepherd Dog,Female,-0.186184876,No,No,0.142031201,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,-0.797057164,-0.392060295
Dachshund,Male,-0.175627879,No,No,-0.564168711,0.404505338,0.245451062,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Dachshund,Male,-0.263602852,Yes,No,0.612831142,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
French Bulldog,Female,-0.224893864,No,No,2.182164281,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Shih Tzu,Male,-0.253045856,Yes,No,1.083631084,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Shih Tzu,Male,0.232575995,No,No,0.92669777,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Samoyed,Female,-0.172108881,Yes,Yes,2.182164281,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,1.254212264,-0.392060295
Dachshund,Male,-0.27064085,No,No,-0.799568682,0.404505338,-4.07282356,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Rottweiler,Female,4.392032715,No,No,-0.09336877,0.404505338,0.245451062,-1.675095401,0.958935161,0.691721602,1.254212264,-0.392060295
Chihuahua,Male,-0.115804898,No,No,-1.034968653,0.404505338,0.245451062,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Bernese Mountain Dog,Female,-0.316387836,Yes,Yes,1.083631084,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Rottweiler,Female,0.15163902,No,No,-0.32876874,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Standard Poodle,Female,-0.119323897,Yes,No,-0.32876874,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,1.254212264,-0.392060295
German Shepherd Dog,Female,-0.193222874,No,No,0.612831142,0.404505338,0.245451062,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
German Shepherd Dog,Male,-0.122842896,No,No,-0.956501996,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Great Dane,Female,-0.267121851,No,No,-0.171835427,-2.471361379,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Bernese Mountain Dog,Male,-0.326944833,Yes,No,0.455897829,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Dachshund,Male,-0.07709591,No,No,-0.564168711,-2.471361379,0.245451062,-1.675095401,0.958935161,0.691721602,-0.797057164,-0.392060295
German Shepherd Dog,Female,-0.288235845,No,No,-0.485702054,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Dachshund,Female,-0.224893864,No,No,-1.034968653,-2.471361379,0.245451062,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Dachshund,Male,-0.20729887,No,No,0.142031201,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Chow Chow,Male,-0.221374865,Yes,No,0.612831142,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Beagle,Male,-0.031348924,No,No,-0.721102025,-2.471361379,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Dachshund,Female,-0.323425834,No,No,-0.799568682,-2.471361379,0.245451062,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Labrador Retriever,Female,-0.221374865,Yes,No,0.142031201,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Great Dane,Female,-0.267121851,No,No,-0.171835427,-2.471361379,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Shih Tzu,Male,-0.40084381,No,No,-0.250302084,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Golden Retriever,Female,-0.256564855,No,No,0.769764456,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,1.254212264,-0.392060295
Beagle,Male,-0.27064085,Yes,No,-0.250302084,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,2.549809003
Shih Tzu,Male,-0.221374865,Yes,No,-0.642635368,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Standard Poodle,Male,-0.112285899,No,No,-0.799568682,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Akita,Female,-0.228412863,Yes,No,0.142031201,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
German Shepherd Dog,Male,-0.242488859,Yes,No,-0.485702054,0.404505338,0.245451062,-1.675095401,-1.042488492,-1.445204062,1.254212264,-0.392060295
Shih Tzu,Male,-0.175627879,No,No,-0.171835427,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Labrador Retriever,Female,-0.302311841,No,Yes,-0.485702054,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,-0.797057164,-0.392060295
Siberian Husky,Female,-0.136918891,No,No,-0.485702054,-2.471361379,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
German Shepherd Dog,Female,-0.33750183,Yes,No,2.731430879,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
German Shepherd Dog,Male,-0.256564855,No,No,0.142031201,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,-0.797057164,-0.392060295
Siberian Husky,Male,-0.298792842,No,No,-0.32876874,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,-0.797057164,-0.392060295
German Shepherd Dog,Female,-0.200260872,No,No,-0.956501996,-2.471361379,-4.07282356,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Boxer,Male,-0.221374865,Yes,No,0.142031201,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,-0.797057164,-0.392060295
Chihuahua,Female,0.031993057,No,No,-0.799568682,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Yorkshire Terrier,Female,-0.070057912,Yes,No,0.769764456,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Irish Wolfhound,Female,-0.105247901,Yes,No,0.455897829,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Siberian Husky,Female,-0.048943918,Yes,No,-0.956501996,-2.471361379,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Boxer,Female,-0.20729887,No,No,-0.642635368,-2.471361379,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Irish Wolfhound,Female,-0.013753929,No,No,-0.485702054,0.404505338,0.245451062,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Bernese Mountain Dog,Male,-0.214336868,Yes,Yes,1.154251075,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Beagle,Female,-0.1087669,Yes,No,-1.11343531,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Shih Tzu,Female,-0.158032885,No,No,-0.171835427,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,1.254212264,-0.392060295
Samoyed,Female,1.041945746,Yes,No,0.612831142,0.404505338,0.245451062,-1.675095401,-1.042488492,-1.445204062,1.254212264,-0.392060295
Yorkshire Terrier,Female,-0.158032885,No,No,0.142031201,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,1.254212264,-0.392060295
Siberian Husky,Male,1.457187618,No,No,-0.956501996,-2.471361379,-4.07282356,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Yorkshire Terrier,Male,0.225537997,No,No,1.389651046,-2.471361379,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Golden Retriever,Male,-0.210817869,No,No,-0.878035339,0.404505338,0.245451062,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Boxer,Female,-0.080614909,No,No,-0.407235397,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Golden Retriever,Female,-0.383248816,No,No,1.083631084,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Beagle,Female,0.222018998,Yes,Yes,-0.878035339,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Beagle,Female,8.664097401,Yes,No,-1.662701908,0.404505338,0.245451062,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Shih Tzu,Male,-0.186184876,No,No,1.397497711,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,1.254212264,2.549809003
Akita,Male,3.69527093,No,No,0.455897829,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Rottweiler,Female,4.57150166,Yes,Yes,3.751497419,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,1.254212264,-0.392060295
Dachshund,Male,-0.333982831,No,No,-0.564168711,-2.471361379,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
French Bulldog,Male,-0.263602852,No,No,2.182164281,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Yorkshire Terrier,Male,-0.312868837,Yes,No,-0.32876874,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Chihuahua,Male,-0.158032885,Yes,No,-0.564168711,0.404505338,-4.07282356,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Boxer,Female,-0.231931862,No,No,-0.878035339,0.404505338,0.245451062,-1.675095401,0.958935161,-1.445204062,-0.797057164,-0.392060295
Beagle,Female,-0.277678848,Yes,No,-0.878035339,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,-0.797057164,-0.392060295
Samoyed,Male,1.147515713,Yes,Yes,1.711364339,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Bernese Mountain Dog,Female,-0.196741873,No,No,-0.171835427,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Beagle,Female,-0.150994887,No,No,-1.034968653,-2.471361379,-4.07282356,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
German Shepherd Dog,Male,-0.189703875,No,No,-1.427301937,-2.471361379,0.245451062,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Boxer,Male,-0.154513886,No,No,-0.956501996,0.404505338,0.245451062,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Bernese Mountain Dog,Female,-0.330463832,Yes,Yes,0.455897829,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Beagle,Female,-0.291754844,No,No,-0.956501996,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Dachshund,Male,-0.302311841,No,No,-0.642635368,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Yorkshire Terrier,Male,-0.379729817,No,No,-0.014902113,-2.471361379,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Siberian Husky,Female,0.225537997,No,No,-1.505768594,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Akita,Male,-0.358615823,Yes,No,-0.171835427,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,2.549809003
Beagle,Male,-0.224893864,No,No,-1.427301937,0.404505338,0.245451062,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Standard Poodle,Female,-0.221374865,Yes,No,0.142031201,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Shih Tzu,Male,-0.33750183,No,No,-0.32876874,-2.471361379,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Bernese Mountain Dog,Male,-0.105247901,No,No,-0.721102025,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,2.549809003
Dachshund,Male,-0.33750183,No,No,-0.368002069,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
German Shepherd Dog,Male,-0.091171905,No,No,-0.49354872,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Standard Poodle,Female,-0.04542492,No,No,-0.171835427,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,1.254212264,-0.392060295
Yorkshire Terrier,Male,-0.200260872,No,No,-0.32876874,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Golden Retriever,Female,-0.158032885,No,No,0.92669777,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
German Shepherd Dog,Male,-0.143956889,No,No,-0.171835427,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,1.254212264,-0.392060295
Siberian Husky,Female,-0.154513886,No,Yes,-0.642635368,-2.471361379,0.245451062,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Chow Chow,Male,-0.362134822,No,No,0.220497858,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,2.549809003
Rottweiler,Female,-0.224893864,No,No,0.142031201,0.404505338,0.245451062,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Great Dane,Male,0.000322066,No,No,-0.171835427,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Dachshund,Male,-0.189703875,No,No,0.142031201,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Chow Chow,Male,-0.189703875,No,No,0.612831142,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Golden Retriever,Male,-0.165070883,No,No,-0.32876874,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,1.254212264,-0.392060295
German Shepherd Dog,Female,-0.105247901,No,Yes,-0.956501996,-2.471361379,-4.07282356,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Great Dane,Male,-0.098209903,No,No,-0.564168711,-2.471361379,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Boxer,Male,-0.284716846,Yes,Yes,0.612831142,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Chihuahua,Female,-0.112285899,No,No,-1.11343531,-2.471361379,-4.07282356,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Chihuahua,Female,-0.122842896,No,No,0.604984477,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Chihuahua,Male,0.211462001,Yes,No,0.612831142,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Great Dane,Female,-0.330463832,Yes,Yes,0.142031201,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,1.254212264,-0.392060295
Dachshund,Male,-0.309349838,No,No,-0.956501996,-2.471361379,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Beagle,Male,-0.319906835,No,No,0.769764456,-2.471361379,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,2.549809003
Boxer,Male,-0.165070883,Yes,No,-0.32876874,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,-0.797057164,-0.392060295
Bernese Mountain Dog,Male,-0.316387836,Yes,No,0.455897829,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Shih Tzu,Male,-0.330463832,Yes,No,-0.485702054,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Beagle,Female,0.299436974,Yes,No,-1.270368623,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Dachshund,Female,-0.274159849,No,No,-0.799568682,0.404505338,-4.07282356,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Chihuahua,Female,-0.214336868,No,No,-1.270368623,-2.471361379,-4.07282356,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Rottweiler,Male,-0.217855866,Yes,Yes,0.455897829,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Shih Tzu,Male,0.098854036,No,No,-0.485702054,-2.471361379,0.245451062,0.596789215,0.958935161,-1.445204062,-0.797057164,-0.392060295
Rottweiler,Female,-0.231931862,No,No,-0.171835427,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Yorkshire Terrier,Male,-0.087652907,No,No,-0.407235397,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,2.549809003
Beagle,Female,-0.281197847,Yes,No,-0.956501996,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,1.254212264,-0.392060295
Yorkshire Terrier,Male,-0.112285899,No,No,-0.32876874,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,-0.797057164,-0.392060295
Siberian Husky,Female,-0.147475888,No,No,-0.799568682,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Irish Wolfhound,Male,0.088297039,Yes,Yes,1.162097741,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
German Shepherd Dog,Female,-0.14043789,No,No,-0.956501996,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
German Shepherd Dog,Female,-0.274159849,Yes,No,-0.721102025,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
French Bulldog,Male,-0.214336868,Yes,No,2.182164281,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Akita,Female,-0.421957804,Yes,No,0.102797873,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,2.549809003
Golden Retriever,Female,-0.024310926,No,No,-0.564168711,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
Rottweiler,Male,-0.091171905,Yes,Yes,1.083631084,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
Chihuahua,Female,-0.101728902,No,No,1.240564398,-2.471361379,0.245451062,0.596789215,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Chihuahua,Male,-0.013753929,No,No,0.267577852,0.404505338,-4.07282356,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Dachshund,Female,-0.200260872,No,No,-0.956501996,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,-0.797057164,-0.392060295
Dachshund,Male,-0.274159849,No,No,-0.799568682,0.404505338,-4.07282356,-1.675095401,-1.042488492,-1.445204062,-0.797057164,-0.392060295
Beagle,Male,-0.059500915,Yes,Yes,-1.11343531,0.404505338,0.245451062,0.596789215,0.958935161,-1.445204062,1.254212264,-0.392060295
Dachshund,Male,-0.182665877,No,No,-1.505768594,-2.471361379,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Standard Poodle,Male,0.127006027,Yes,Yes,-0.250302084,0.404505338,0.245451062,0.596789215,0.958935161,0.691721602,1.254212264,-0.392060295
German Shepherd Dog,Male,-0.150994887,No,No,-1.034968653,0.404505338,0.245451062,-1.675095401,-1.042488492,0.691721602,-0.797057164,-0.392060295
Beagle,Male,-0.404362809,No,No,-0.799568682,0.404505338,0.245451062,0.596789215,-1.042488492,0.691721602,-0.797057164,-0.392060295
